,Open,High,Low,Close,Volume,VolumeTicks
2023.09.12 13:00,119225.00000,119250.00000,119165.00000,119185.00000,11139,44305
2023.09.12 13:01,119185.00000,119200.00000,119170.00000,119190.00000,3339,12025
2023.09.12 13:02,119185.00000,119235.00000,119185.00000,119225.00000,3991,15350
2023.09.12 13:03,119230.00000,119235.00000,119160.00000,119170.00000,6981,27457
2023.09.12 13:04,119175.00000,119185.00000,119150.00000,119185.00000,4830,16196
2023.09.12 13:05,119185.00000,119190.00000,119160.00000,119170.00000,3034,10535
2023.09.12 13:06,119170.00000,119190.00000,119155.00000,119190.00000,3164,12793
2023.09.12 13:07,119190.00000,119200.00000,119170.00000,119185.00000,3048,11188
2023.09.12 13:08,119180.00000,119200.00000,119100.00000,119110.00000,13734,56034
2023.09.12 13:09,119115.00000,119140.00000,119100.00000,119125.00000,5999,24896
2023.09.12 13:10,119125.00000,119155.00000,119110.00000,119150.00000,5179,19406
2023.09.12 13:11,119145.00000,119180.00000,119145.00000,119165.00000,5459,20056
2023.09.12 13:12,119160.00000,119165.00000,119125.00000,119145.00000,3761,12519
2023.09.12 13:13,119140.00000,119165.00000,119140.00000,119165.00000,2148,7658
2023.09.12 13:14,119160.00000,119210.00000,119155.00000,119200.00000,7505,27507
2023.09.12 13:15,119200.00000,119205.00000,119160.00000,119165.00000,3824,15281
2023.09.12 13:16,119165.00000,119170.00000,119125.00000,119140.00000,6223,22665
2023.09.12 13:17,119140.00000,119150.00000,119110.00000,119135.00000,4701,17244
2023.09.12 13:18,119130.00000,119150.00000,119115.00000,119125.00000,2977,11847
2023.09.12 13:19,119130.00000,119150.00000,119120.00000,119140.00000,1819,7053
2023.09.12 13:20,119145.00000,119165.00000,119135.00000,119155.00000,3175,11251
2023.09.12 13:21,119155.00000,119165.00000,119135.00000,119140.00000,1809,6260
2023.09.12 13:22,119135.00000,119165.00000,119125.00000,119165.00000,3410,12214
2023.09.12 13:23,119165.00000,119200.00000,119150.00000,119185.00000,5666,21018
2023.09.12 13:24,119180.00000,119260.00000,119165.00000,119250.00000,13263,51529
2023.09.12 13:25,119245.00000,119275.00000,119225.00000,119245.00000,10006,41022
2023.09.12 13:26,119245.00000,119260.00000,119210.00000,119260.00000,5186,19857
2023.09.12 13:27,119260.00000,119295.00000,119245.00000,119290.00000,8737,31863
2023.09.12 13:28,119290.00000,119295.00000,119250.00000,119255.00000,4273,14802
2023.09.12 13:29,119255.00000,119260.00000,119215.00000,119225.00000,4981,18730
2023.09.12 13:30,119225.00000,119230.00000,119170.00000,119175.00000,10366,37201
2023.09.12 13:31,119175.00000,119180.00000,119150.00000,119165.00000,6757,24388
2023.09.12 13:32,119165.00000,119215.00000,119155.00000,119195.00000,5796,21129
2023.09.12 13:33,119195.00000,119205.00000,119165.00000,119170.00000,2966,10901
2023.09.12 13:34,119170.00000,119175.00000,119115.00000,119120.00000,10108,37695
2023.09.12 13:35,119125.00000,119160.00000,119110.00000,119150.00000,6112,23236
2023.09.12 13:36,119155.00000,119160.00000,119125.00000,119145.00000,4439,17511
2023.09.12 13:37,119150.00000,119160.00000,119130.00000,119130.00000,2056,6951
2023.09.12 13:38,119135.00000,119155.00000,119105.00000,119150.00000,6117,21348
2023.09.12 13:39,119155.00000,119155.00000,119135.00000,119150.00000,1719,6492
2023.09.12 13:40,119145.00000,119150.00000,119110.00000,119120.00000,3441,12430
2023.09.12 13:41,119120.00000,119140.00000,119055.00000,119060.00000,12449,43131
2023.09.12 13:42,119060.00000,119110.00000,119055.00000,119100.00000,8269,29197
2023.09.12 13:43,119095.00000,119125.00000,119090.00000,119120.00000,4185,15579
2023.09.12 13:44,119125.00000,119135.00000,119110.00000,119115.00000,2803,11576
2023.09.12 13:45,119115.00000,119185.00000,119110.00000,119175.00000,10714,41272
2023.09.12 13:46,119175.00000,119175.00000,119095.00000,119100.00000,9114,39213
2023.09.12 13:47,119100.00000,119140.00000,119085.00000,119135.00000,7092,31279
2023.09.12 13:48,119135.00000,119150.00000,119125.00000,119135.00000,2905,11152
2023.09.12 13:49,119135.00000,119155.00000,119120.00000,119130.00000,2221,7609
2023.09.12 13:50,119130.00000,119140.00000,119075.00000,119085.00000,5729,22958
2023.09.12 13:51,119080.00000,119115.00000,119080.00000,119110.00000,3886,15124
2023.09.12 13:52,119110.00000,119125.00000,119090.00000,119095.00000,2869,10448
2023.09.12 13:53,119095.00000,119115.00000,119080.00000,119100.00000,2530,8646
2023.09.12 13:54,119100.00000,119125.00000,119100.00000,119105.00000,1714,6405
2023.09.12 13:55,119105.00000,119140.00000,119105.00000,119120.00000,3366,13236
2023.09.12 13:56,119120.00000,119120.00000,119060.00000,119115.00000,7759,31470
2023.09.12 13:57,119115.00000,119140.00000,119090.00000,119100.00000,5591,22154
2023.09.12 13:58,119105.00000,119120.00000,119095.00000,119105.00000,1860,6298
2023.09.12 13:59,119110.00000,119170.00000,119110.00000,119165.00000,7109,28269
2023.09.12 14:00,119165.00000,119170.00000,119130.00000,119150.00000,4057,15916
2023.09.12 14:01,119155.00000,119215.00000,119150.00000,119185.00000,12134,44657
2023.09.12 14:02,119185.00000,119230.00000,119185.00000,119210.00000,6684,22788
2023.09.12 14:03,119205.00000,119245.00000,119190.00000,119190.00000,7190,25252
2023.09.12 14:04,119190.00000,119220.00000,119190.00000,119215.00000,2435,7802
2023.09.12 14:05,119210.00000,119220.00000,119170.00000,119170.00000,5775,20534
2023.09.12 14:06,119170.00000,119215.00000,119170.00000,119210.00000,4297,14100
2023.09.12 14:07,119205.00000,119245.00000,119200.00000,119225.00000,5663,21845
2023.09.12 14:08,119225.00000,119240.00000,119220.00000,119225.00000,2448,8897
2023.09.12 14:09,119230.00000,119235.00000,119205.00000,119215.00000,2374,8834
2023.09.12 14:10,119215.00000,119235.00000,119205.00000,119230.00000,2615,9152
2023.09.12 14:11,119225.00000,119285.00000,119225.00000,119265.00000,11063,40993
2023.09.12 14:12,119270.00000,119275.00000,119195.00000,119205.00000,9375,34162
2023.09.12 14:13,119210.00000,119235.00000,119205.00000,119220.00000,3342,13012
2023.09.12 14:14,119225.00000,119235.00000,119205.00000,119215.00000,2399,8763
2023.09.12 14:15,119220.00000,119245.00000,119205.00000,119210.00000,3767,15134
2023.09.12 14:16,119210.00000,119230.00000,119205.00000,119210.00000,1840,7118
2023.09.12 14:17,119210.00000,119215.00000,119185.00000,119195.00000,4986,18508
2023.09.12 14:18,119195.00000,119200.00000,119180.00000,119200.00000,3036,12347
2023.09.12 14:19,119200.00000,119225.00000,119195.00000,119220.00000,3152,11166
2023.09.12 14:20,119215.00000,119245.00000,119215.00000,119240.00000,4463,15619
2023.09.12 14:21,119240.00000,119260.00000,119220.00000,119225.00000,5400,19972
2023.09.12 14:22,119230.00000,119270.00000,119225.00000,119245.00000,4583,17078
2023.09.12 14:23,119245.00000,119365.00000,119245.00000,119360.00000,20786,79634
2023.09.12 14:24,119355.00000,119415.00000,119335.00000,119335.00000,17602,71066
2023.09.12 14:25,119340.00000,119370.00000,119325.00000,119370.00000,6552,25016
2023.09.12 14:26,119370.00000,119370.00000,119345.00000,119345.00000,3060,11930
2023.09.12 14:27,119350.00000,119410.00000,119345.00000,119410.00000,9003,35180
2023.09.12 14:28,119405.00000,119415.00000,119375.00000,119380.00000,5402,23715
2023.09.12 14:29,119380.00000,119425.00000,119365.00000,119395.00000,6810,29056
2023.09.12 14:30,119395.00000,119475.00000,119390.00000,119455.00000,14317,54054
2023.09.12 14:31,119460.00000,119470.00000,119440.00000,119450.00000,5645,23342
2023.09.12 14:32,119450.00000,119475.00000,119440.00000,119460.00000,4284,17920
2023.09.12 14:33,119460.00000,119490.00000,119440.00000,119455.00000,8673,34393
2023.09.12 14:34,119455.00000,119480.00000,119425.00000,119455.00000,5931,23457
2023.09.12 14:35,119455.00000,119465.00000,119440.00000,119460.00000,4355,15170
2023.09.12 14:36,119460.00000,119470.00000,119430.00000,119435.00000,4042,15475
2023.09.12 14:37,119435.00000,119445.00000,119380.00000,119405.00000,13229,52561
2023.09.12 14:38,119410.00000,119425.00000,119355.00000,119375.00000,7993,31030
2023.09.12 14:39,119375.00000,119405.00000,119360.00000,119390.00000,5201,22471
2023.09.12 14:40,119385.00000,119400.00000,119370.00000,119370.00000,3352,12452
2023.09.12 14:41,119375.00000,119375.00000,119325.00000,119330.00000,10177,41652
2023.09.12 14:42,119330.00000,119335.00000,119300.00000,119320.00000,7862,29558
2023.09.12 14:43,119320.00000,119340.00000,119305.00000,119330.00000,4784,18691
2023.09.12 14:44,119330.00000,119340.00000,119290.00000,119300.00000,4879,20436
2023.09.12 14:45,119295.00000,119305.00000,119260.00000,119280.00000,8781,35052
2023.09.12 14:46,119275.00000,119285.00000,119250.00000,119265.00000,5524,20613
2023.09.12 14:47,119265.00000,119270.00000,119220.00000,119260.00000,8495,33964
2023.09.12 14:48,119255.00000,119260.00000,119225.00000,119235.00000,3610,13283
2023.09.12 14:49,119235.00000,119245.00000,119200.00000,119240.00000,7241,29680
2023.09.12 14:50,119240.00000,119255.00000,119215.00000,119230.00000,4773,20486
2023.09.12 14:51,119225.00000,119230.00000,119185.00000,119200.00000,5290,20064
2023.09.12 14:52,119195.00000,119200.00000,119165.00000,119180.00000,7633,28790
2023.09.12 14:53,119185.00000,119250.00000,119180.00000,119225.00000,9624,39105
2023.09.12 14:54,119225.00000,119235.00000,119175.00000,119210.00000,5720,21871
2023.09.12 14:55,119210.00000,119240.00000,119180.00000,119235.00000,6274,24335
2023.09.12 14:56,119235.00000,119235.00000,119205.00000,119215.00000,3102,12492
2023.09.12 14:57,119215.00000,119225.00000,119190.00000,119220.00000,3114,13446
2023.09.12 14:58,119220.00000,119280.00000,119215.00000,119270.00000,9719,33690
2023.09.12 14:59,119270.00000,119275.00000,119230.00000,119250.00000,4676,18882
2023.09.12 15:00,119245.00000,119255.00000,119155.00000,119175.00000,12968,47034
2023.09.12 15:01,119170.00000,119200.00000,119155.00000,119155.00000,5854,20422
2023.09.12 15:02,119155.00000,119190.00000,119115.00000,119175.00000,12984,47574
2023.09.12 15:03,119175.00000,119190.00000,119155.00000,119180.00000,3800,13932
2023.09.12 15:04,119175.00000,119195.00000,119160.00000,119180.00000,2596,9138
2023.09.12 15:05,119185.00000,119195.00000,119165.00000,119170.00000,3068,12356
2023.09.12 15:06,119165.00000,119235.00000,119165.00000,119195.00000,6737,24746
2023.09.12 15:07,119195.00000,119230.00000,119175.00000,119230.00000,3857,14646
2023.09.12 15:08,119230.00000,119240.00000,119205.00000,119215.00000,3712,13392
2023.09.12 15:09,119215.00000,119260.00000,119215.00000,119235.00000,6527,25097
2023.09.12 15:10,119235.00000,119295.00000,119225.00000,119285.00000,11211,41436
2023.09.12 15:11,119285.00000,119295.00000,119265.00000,119270.00000,4466,16870
2023.09.12 15:12,119275.00000,119335.00000,119270.00000,119300.00000,11557,45482
2023.09.12 15:13,119295.00000,119305.00000,119265.00000,119270.00000,4861,18815
2023.09.12 15:14,119265.00000,119285.00000,119250.00000,119285.00000,5852,20717
2023.09.12 15:15,119280.00000,119300.00000,119260.00000,119300.00000,3851,15410
2023.09.12 15:16,119295.00000,119330.00000,119285.00000,119320.00000,6527,27050
2023.09.12 15:17,119325.00000,119360.00000,119315.00000,119335.00000,8882,35345
2023.09.12 15:18,119330.00000,119335.00000,119285.00000,119305.00000,6845,26260
2023.09.12 15:19,119300.00000,119350.00000,119270.00000,119345.00000,6933,24676
2023.09.12 15:20,119340.00000,119355.00000,119315.00000,119320.00000,5950,23521
2023.09.12 15:21,119325.00000,119340.00000,119300.00000,119305.00000,3869,14249
2023.09.12 15:22,119305.00000,119355.00000,119300.00000,119345.00000,4633,19339
2023.09.12 15:23,119345.00000,119375.00000,119330.00000,119360.00000,7827,29793
2023.09.12 15:24,119360.00000,119365.00000,119330.00000,119340.00000,3140,11853
2023.09.12 15:25,119335.00000,119355.00000,119320.00000,119350.00000,3802,13870
2023.09.12 15:26,119355.00000,119375.00000,119345.00000,119365.00000,3379,12587
2023.09.12 15:27,119365.00000,119390.00000,119315.00000,119335.00000,9017,35220
2023.09.12 15:28,119335.00000,119360.00000,119320.00000,119345.00000,4019,14995
2023.09.12 15:29,119350.00000,119355.00000,119325.00000,119340.00000,1974,7184
2023.09.12 15:30,119335.00000,119370.00000,119270.00000,119365.00000,14934,61030
2023.09.12 15:31,119365.00000,119415.00000,119360.00000,119385.00000,11011,43264
2023.09.12 15:32,119390.00000,119400.00000,119335.00000,119350.00000,6556,25981
2023.09.12 15:33,119350.00000,119350.00000,119300.00000,119325.00000,6034,20884
2023.09.12 15:34,119320.00000,119325.00000,119265.00000,119285.00000,9958,39428
2023.09.12 15:35,119280.00000,119325.00000,119270.00000,119300.00000,5167,21250
2023.09.12 15:36,119300.00000,119315.00000,119280.00000,119285.00000,2666,9696
2023.09.12 15:37,119285.00000,119340.00000,119285.00000,119300.00000,4922,20725
2023.09.12 15:38,119300.00000,119300.00000,119230.00000,119250.00000,11054,39240
2023.09.12 15:39,119250.00000,119270.00000,119235.00000,119255.00000,5261,18928
2023.09.12 15:40,119260.00000,119265.00000,119230.00000,119240.00000,3970,14255
2023.09.12 15:41,119245.00000,119260.00000,119235.00000,119255.00000,2429,8016
2023.09.12 15:42,119255.00000,119255.00000,119185.00000,119200.00000,8530,30578
2023.09.12 15:43,119205.00000,119225.00000,119185.00000,119195.00000,4540,15701
2023.09.12 15:44,119195.00000,119205.00000,119180.00000,119195.00000,3252,11530
2023.09.12 15:45,119195.00000,119235.00000,119175.00000,119225.00000,6859,26563
2023.09.12 15:46,119225.00000,119240.00000,119205.00000,119230.00000,4185,13985
2023.09.12 15:47,119230.00000,119285.00000,119220.00000,119260.00000,8855,34971
2023.09.12 15:48,119265.00000,119275.00000,119225.00000,119230.00000,5061,18625
2023.09.12 15:49,119230.00000,119250.00000,119230.00000,119240.00000,2266,8482
2023.09.12 15:50,119240.00000,119245.00000,119150.00000,119150.00000,8837,31603
2023.09.12 15:51,119155.00000,119200.00000,119140.00000,119190.00000,7031,27532
2023.09.12 15:52,119185.00000,119200.00000,119150.00000,119160.00000,4761,18796
2023.09.12 15:53,119155.00000,119195.00000,119150.00000,119175.00000,3969,15551
2023.09.12 15:54,119170.00000,119185.00000,119135.00000,119150.00000,5102,19370
2023.09.12 15:55,119150.00000,119175.00000,119140.00000,119160.00000,4284,15896
2023.09.12 15:56,119155.00000,119160.00000,119125.00000,119155.00000,4872,17783
2023.09.12 15:57,119155.00000,119165.00000,119105.00000,119120.00000,6077,22697
2023.09.12 15:58,119120.00000,119140.00000,119115.00000,119125.00000,3983,15621
2023.09.12 15:59,119125.00000,119185.00000,119115.00000,119120.00000,7910,33768
2023.09.12 16:00,119125.00000,119130.00000,119090.00000,119110.00000,7016,29658
2023.09.12 16:01,119110.00000,119150.00000,119105.00000,119130.00000,5682,23901
2023.09.12 16:02,119130.00000,119145.00000,119110.00000,119125.00000,4072,18287
2023.09.12 16:03,119130.00000,119150.00000,119115.00000,119130.00000,2779,12579
2023.09.12 16:04,119125.00000,119180.00000,119120.00000,119160.00000,6685,28096
2023.09.12 16:05,119165.00000,119195.00000,119150.00000,119160.00000,6788,28473
2023.09.12 16:06,119165.00000,119195.00000,119150.00000,119190.00000,3710,15022
2023.09.12 16:07,119190.00000,119195.00000,119175.00000,119195.00000,2971,10989
2023.09.12 16:08,119195.00000,119215.00000,119180.00000,119185.00000,5371,21174
2023.09.12 16:09,119185.00000,119200.00000,119170.00000,119190.00000,2987,12350
2023.09.12 16:10,119185.00000,119235.00000,119175.00000,119200.00000,6551,26496
2023.09.12 16:11,119200.00000,119210.00000,119175.00000,119190.00000,3606,15126
2023.09.12 16:12,119195.00000,119210.00000,119170.00000,119185.00000,3235,12906
2023.09.12 16:13,119185.00000,119225.00000,119180.00000,119210.00000,4238,19741
2023.09.12 16:14,119215.00000,119215.00000,119195.00000,119210.00000,1771,7452
2023.09.12 16:15,119205.00000,119225.00000,119175.00000,119195.00000,4052,17593
2023.09.12 16:16,119200.00000,119205.00000,119170.00000,119180.00000,3317,13028
2023.09.12 16:17,119180.00000,119180.00000,119115.00000,119130.00000,10782,41668
2023.09.12 16:18,119135.00000,119170.00000,119130.00000,119160.00000,4630,19093
2023.09.12 16:19,119160.00000,119185.00000,119145.00000,119160.00000,3593,13901
2023.09.12 16:20,119155.00000,119180.00000,119145.00000,119155.00000,3617,12345
2023.09.12 16:21,119160.00000,119190.00000,119160.00000,119170.00000,3321,13162
2023.09.12 16:22,119165.00000,119175.00000,119140.00000,119160.00000,3607,14318
2023.09.12 16:23,119160.00000,119165.00000,119105.00000,119120.00000,6339,26043
2023.09.12 16:24,119125.00000,119140.00000,119110.00000,119125.00000,2942,11037
2023.09.12 16:25,119120.00000,119120.00000,119090.00000,119105.00000,5434,22339
2023.09.12 16:26,119105.00000,119130.00000,119080.00000,119115.00000,6617,25282
2023.09.12 16:27,119115.00000,119130.00000,119110.00000,119120.00000,3487,13747
2023.09.12 16:28,119120.00000,119125.00000,119095.00000,119115.00000,3181,13024
2023.09.12 16:29,119115.00000,119165.00000,119110.00000,119160.00000,6176,23643
2023.09.12 16:30,119160.00000,119165.00000,119125.00000,119140.00000,5042,19280
2023.09.12 16:31,119135.00000,119150.00000,119090.00000,119110.00000,6446,27778
2023.09.12 16:32,119110.00000,119120.00000,119095.00000,119100.00000,2997,12908
2023.09.12 16:33,119105.00000,119130.00000,119095.00000,119125.00000,2500,10519
2023.09.12 16:34,119125.00000,119135.00000,119110.00000,119120.00000,2197,9188
2023.09.12 16:35,119120.00000,119160.00000,119115.00000,119150.00000,4207,18998
2023.09.12 16:36,119155.00000,119180.00000,119150.00000,119175.00000,5867,21657
2023.09.12 16:37,119175.00000,119180.00000,119145.00000,119155.00000,3688,15363
2023.09.12 16:38,119160.00000,119170.00000,119145.00000,119155.00000,2503,8647
2023.09.12 16:39,119155.00000,119155.00000,119115.00000,119120.00000,3911,15239
2023.09.12 16:40,119120.00000,119145.00000,119105.00000,119125.00000,4307,19117
2023.09.12 16:41,119125.00000,119145.00000,119120.00000,119125.00000,2730,12752
2023.09.12 16:42,119130.00000,119160.00000,119125.00000,119145.00000,3498,16156
2023.09.12 16:43,119140.00000,119150.00000,119105.00000,119110.00000,3807,16395
2023.09.12 16:44,119115.00000,119135.00000,119100.00000,119120.00000,2892,11716
2023.09.12 16:45,119120.00000,119130.00000,119095.00000,119100.00000,3269,13860
2023.09.12 16:46,119105.00000,119115.00000,119090.00000,119095.00000,2915,11222
2023.09.12 16:47,119095.00000,119115.00000,119090.00000,119095.00000,3276,12785
2023.09.12 16:48,119095.00000,119105.00000,119065.00000,119070.00000,6080,25675
2023.09.12 16:49,119070.00000,119120.00000,119065.00000,119110.00000,4948,20863
2023.09.12 16:50,119115.00000,119155.00000,119105.00000,119145.00000,7471,33547
2023.09.12 16:51,119140.00000,119155.00000,119115.00000,119125.00000,4038,16636
2023.09.12 16:52,119120.00000,119180.00000,119120.00000,119180.00000,6698,24704
2023.09.12 16:53,119180.00000,119180.00000,119140.00000,119160.00000,4505,21932
2023.09.12 16:54,119160.00000,119190.00000,119145.00000,119175.00000,4742,20334
2023.09.12 16:55,119180.00000,119185.00000,119155.00000,119170.00000,3180,14600
2023.09.12 16:56,119170.00000,119265.00000,119165.00000,119225.00000,14257,55572
2023.09.12 16:57,119220.00000,119225.00000,119185.00000,119190.00000,4582,17647
2023.09.12 16:58,119190.00000,119215.00000,119175.00000,119175.00000,3839,14369
2023.09.12 16:59,119175.00000,119190.00000,119155.00000,119180.00000,5060,18825
2023.09.12 17:00,119175.00000,119230.00000,119165.00000,119220.00000,5638,21234
2023.09.12 17:01,119220.00000,119265.00000,119210.00000,119250.00000,6715,26545
2023.09.12 17:02,119245.00000,119265.00000,119230.00000,119235.00000,2914,10519
2023.09.12 17:03,119235.00000,119280.00000,119235.00000,119275.00000,4592,17937
2023.09.12 17:04,119275.00000,119300.00000,119265.00000,119280.00000,5907,24291
2023.09.12 17:05,119280.00000,119315.00000,119255.00000,119305.00000,6344,28165
2023.09.12 17:06,119310.00000,119340.00000,119295.00000,119300.00000,7999,34568
2023.09.12 17:07,119300.00000,119310.00000,119285.00000,119290.00000,3423,14374
2023.09.12 17:08,119290.00000,119345.00000,119290.00000,119335.00000,4857,20627
2023.09.12 17:09,119340.00000,119345.00000,119325.00000,119325.00000,2669,10810
2023.09.12 17:10,119325.00000,119330.00000,119285.00000,119300.00000,5470,23126
2023.09.12 17:11,119305.00000,119310.00000,119240.00000,119250.00000,7816,32580
2023.09.12 17:12,119250.00000,119255.00000,119210.00000,119235.00000,5877,22302
2023.09.12 17:13,119235.00000,119250.00000,119185.00000,119185.00000,5395,21911
2023.09.12 17:14,119190.00000,119210.00000,119130.00000,119165.00000,8558,34184
2023.09.12 17:15,119160.00000,119165.00000,119105.00000,119115.00000,6677,27784
2023.09.12 17:16,119115.00000,119145.00000,119090.00000,119135.00000,6064,25042
2023.09.12 17:17,119135.00000,119140.00000,119080.00000,119100.00000,4719,18422
2023.09.12 17:18,119100.00000,119145.00000,119090.00000,119145.00000,5228,20820
2023.09.12 17:19,119140.00000,119165.00000,119115.00000,119120.00000,5403,22076
2023.09.12 17:20,119120.00000,119125.00000,119100.00000,119105.00000,3267,14441
2023.09.12 17:21,119100.00000,119120.00000,119085.00000,119090.00000,2395,8772
2023.09.12 17:22,119090.00000,119110.00000,119085.00000,119100.00000,1651,5740
2023.09.12 17:23,119100.00000,119130.00000,119100.00000,119105.00000,3175,12081
2023.09.12 17:24,119105.00000,119135.00000,119105.00000,119125.00000,2024,9631
2023.09.12 17:25,119125.00000,119150.00000,119100.00000,119115.00000,3985,15483
2023.09.12 17:26,119115.00000,119130.00000,119095.00000,119115.00000,1769,6245
2023.09.12 17:27,119115.00000,119140.00000,119115.00000,119130.00000,1437,5107
2023.09.12 17:28,119130.00000,119135.00000,119115.00000,119120.00000,1318,4445
2023.09.12 17:29,119125.00000,119150.00000,119105.00000,119140.00000,2689,10848
2023.09.12 17:30,119140.00000,119185.00000,119125.00000,119180.00000,6740,25384
2023.09.12 17:31,119180.00000,119200.00000,119165.00000,119190.00000,3840,14171
2023.09.12 17:32,119190.00000,119195.00000,119155.00000,119160.00000,2863,10335
2023.09.12 17:33,119155.00000,119175.00000,119145.00000,119155.00000,1894,7013
2023.09.12 17:34,119150.00000,119165.00000,119150.00000,119165.00000,790,2563
2023.09.12 17:35,119165.00000,119185.00000,119140.00000,119185.00000,2728,10448
2023.09.12 17:36,119185.00000,119210.00000,119170.00000,119195.00000,2467,9717
2023.09.12 17:37,119190.00000,119210.00000,119180.00000,119205.00000,2450,8958
2023.09.12 17:38,119210.00000,119220.00000,119190.00000,119190.00000,2364,7901
2023.09.12 17:39,119190.00000,119195.00000,119175.00000,119190.00000,2001,6509
2023.09.12 17:40,119185.00000,119200.00000,119175.00000,119190.00000,1515,4984
2023.09.12 17:41,119190.00000,119205.00000,119185.00000,119195.00000,1232,4726
2023.09.12 17:42,119200.00000,119210.00000,119185.00000,119200.00000,1448,6088
2023.09.12 17:43,119205.00000,119220.00000,119195.00000,119215.00000,2067,8662
2023.09.12 17:44,119215.00000,119220.00000,119170.00000,119180.00000,3894,15716
2023.09.12 17:45,119175.00000,119210.00000,119175.00000,119195.00000,4194,18591
2023.09.12 17:46,119200.00000,119200.00000,119185.00000,119190.00000,1573,5890
2023.09.12 17:47,119190.00000,119190.00000,119180.00000,119185.00000,790,3328
2023.09.12 17:48,119180.00000,119195.00000,119180.00000,119195.00000,952,4083
2023.09.12 17:49,119195.00000,119200.00000,119130.00000,119135.00000,3917,17092
2023.09.12 17:50,119135.00000,119145.00000,119095.00000,119110.00000,2640,13167
2023.09.12 17:51,119110.00000,119150.00000,119105.00000,119135.00000,1485,5455
2023.09.12 17:52,119135.00000,119140.00000,119090.00000,119090.00000,1562,6516
2023.09.12 17:53,119100.00000,119120.00000,119080.00000,119080.00000,1330,5741
2023.09.12 17:54,119085.00000,119085.00000,119035.00000,119035.00000,2564,14473
2023.09.13 09:00,118955.00000,119030.00000,118885.00000,118930.00000,16929,36301
2023.09.13 09:01,118925.00000,119075.00000,118920.00000,119035.00000,27376,54908
2023.09.13 09:02,119040.00000,119120.00000,119000.00000,119080.00000,19026,46171
2023.09.13 09:03,119080.00000,119100.00000,119015.00000,119070.00000,10006,24593
2023.09.13 09:04,119065.00000,119105.00000,119045.00000,119070.00000,7747,17852
2023.09.13 09:05,119070.00000,119105.00000,119055.00000,119075.00000,6632,16105
2023.09.13 09:06,119075.00000,119105.00000,119045.00000,119105.00000,6611,17954
2023.09.13 09:07,119105.00000,119110.00000,119010.00000,119025.00000,8788,25442
2023.09.13 09:08,119020.00000,119040.00000,118980.00000,118990.00000,10211,30163
2023.09.13 09:09,118985.00000,119015.00000,118970.00000,119005.00000,6585,19342
2023.09.13 09:10,119010.00000,119035.00000,118980.00000,119000.00000,6460,18972
2023.09.13 09:11,119000.00000,119045.00000,118990.00000,119030.00000,5063,13884
2023.09.13 09:12,119035.00000,119040.00000,119000.00000,119020.00000,4043,13285
2023.09.13 09:13,119020.00000,119075.00000,119010.00000,119045.00000,8310,25528
2023.09.13 09:14,119045.00000,119075.00000,119025.00000,119075.00000,2975,8025
2023.09.13 09:15,119070.00000,119095.00000,119055.00000,119055.00000,7501,21197
2023.09.13 09:16,119055.00000,119070.00000,119020.00000,119020.00000,5535,14708
2023.09.13 09:17,119020.00000,119050.00000,119005.00000,119035.00000,4790,14324
2023.09.13 09:18,119030.00000,119065.00000,118990.00000,119060.00000,6731,22048
2023.09.13 09:19,119065.00000,119100.00000,119050.00000,119085.00000,6200,17657
2023.09.13 09:20,119080.00000,119095.00000,119025.00000,119040.00000,6314,19108
2023.09.13 09:21,119040.00000,119055.00000,119025.00000,119045.00000,3008,9572
2023.09.13 09:22,119045.00000,119060.00000,119030.00000,119030.00000,1919,5753
2023.09.13 09:23,119030.00000,119055.00000,119010.00000,119050.00000,3763,10972
2023.09.13 09:24,119050.00000,119075.00000,119035.00000,119065.00000,3714,10819
2023.09.13 09:25,119060.00000,119070.00000,118985.00000,119030.00000,8972,29190
2023.09.13 09:26,119030.00000,119035.00000,119000.00000,119000.00000,3406,10395
2023.09.13 09:27,119005.00000,119050.00000,118975.00000,119035.00000,6888,21217
2023.09.13 09:28,119035.00000,119050.00000,119005.00000,119015.00000,2777,8230
2023.09.13 09:29,119025.00000,119055.00000,118965.00000,119020.00000,8087,20399
2023.09.13 09:30,119020.00000,119075.00000,118760.00000,118835.00000,57685,163300
2023.09.13 09:31,118840.00000,118925.00000,118780.00000,118920.00000,21893,69109
2023.09.13 09:32,118915.00000,119010.00000,118875.00000,119005.00000,24433,73330
2023.09.13 09:33,119000.00000,119195.00000,118995.00000,119130.00000,43722,133551
2023.09.13 09:34,119130.00000,119150.00000,119045.00000,119075.00000,22600,67606
2023.09.13 09:35,119070.00000,119235.00000,119045.00000,119170.00000,30721,97227
2023.09.13 09:36,119170.00000,119260.00000,119155.00000,119185.00000,24959,74639
2023.09.13 09:37,119190.00000,119320.00000,119185.00000,119295.00000,22477,68345
2023.09.13 09:38,119290.00000,119320.00000,119220.00000,119245.00000,17389,49818
2023.09.13 09:39,119245.00000,119260.00000,119185.00000,119190.00000,10546,29703
2023.09.13 09:40,119195.00000,119235.00000,119110.00000,119120.00000,20713,60349
2023.09.13 09:41,119120.00000,119195.00000,119110.00000,119180.00000,11346,33983
2023.09.13 09:42,119175.00000,119245.00000,119165.00000,119220.00000,15034,42960
2023.09.13 09:43,119220.00000,119220.00000,119065.00000,119080.00000,19822,57626
2023.09.13 09:44,119080.00000,119190.00000,119075.00000,119185.00000,14544,44141
